,tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,jpg_url,prediction,confidence,breed,retweet_count,favorite_count
1620,858843525470990336,2017-05-01 00:40:27+00:00,13,10,,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden retriever,0.57812,True,3230,14765
1623,858843525470990336,2017-05-01 00:40:27+00:00,13,10,,,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden retriever,0.57812,True,3230,14765
1632,858471635011153920,2017-04-30 00:02:42+00:00,13,10,Sophie,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,pembroke,0.987407,True,4521,20375
1644,858107933456039936,2017-04-28 23:57:28+00:00,12,10,Wyatt,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden retriever,0.863874,True,2689,14923
1656,857989990357356544,2017-04-28 16:08:49+00:00,12,10,Rosie,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,french bulldog,0.43258,True,2413,15220
1668,857746408056729600,2017-04-28 00:00:54+00:00,13,10,Thor,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,labrador retriever,0.919832,True,9912,32447
1680,857393404942143489,2017-04-27 00:38:11+00:00,13,10,,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.8415969999999999,True,1532,5585
1692,857263160327368704,2017-04-26 16:00:39+00:00,13,10,Oscar,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,samoyed,0.998021,True,4229,19063
1704,857029823797047296,2017-04-26 00:33:27+00:00,12,10,Zeke,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden retriever,0.968623,True,3716,17900
1716,856543823941562368,2017-04-24 16:22:16+00:00,12,10,Callie,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,boston bull,0.30691,True,2696,15552
1728,856282028240666624,2017-04-23 23:01:59+00:00,14,10,Cermet,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,chihuahua,0.8765430000000001,True,5886,26398
1740,855851453814013952,2017-04-22 18:31:02+00:00,13,10,,doggo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat coated retriever,0.321676,True,16983,43670
1743,855851453814013952,2017-04-22 18:31:02+00:00,13,10,,,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat coated retriever,0.321676,True,16983,43670
1749,855851453814013952,2017-04-22 18:31:02+00:00,13,10,,puppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat coated retriever,0.321676,True,16983,43670
1752,855459453768019968,2017-04-21 16:33:22+00:00,12,10,quite,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,blenheim spaniel,0.389513,True,7734,28411
1764,854732716440526848,2017-04-19 16:25:34+00:00,12,10,Marlee,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,pembroke,0.6955479999999999,True,5716,21724
1776,854482394044301312,2017-04-18 23:50:52+00:00,13,10,Arya,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,chihuahua,0.26024200000000003,True,6447,27942
1788,854365224396361728,2017-04-18 16:05:17+00:00,13,10,Einstein,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,pembroke,0.90708,True,4437,18079
1800,854120357044912130,2017-04-17 23:52:16+00:00,14,10,,,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black and tan coonhound,0.8548610000000001,True,7040,30614
1806,854120357044912130,2017-04-17 23:52:16+00:00,14,10,,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black and tan coonhound,0.8548610000000001,True,7040,30614
1812,854010172552949760,2017-04-17 16:34:26+00:00,11,10,,doggo,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,english springer,0.354733,True,2985,15550
1815,854010172552949760,2017-04-17 16:34:26+00:00,11,10,,floofer,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,english springer,0.354733,True,2985,15550
1818,854010172552949760,2017-04-17 16:34:26+00:00,11,10,,,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,english springer,0.354733,True,2985,15550
1824,853760880890318849,2017-04-17 00:03:50+00:00,12,10,Alice,,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature pinscher,0.29251900000000003,True,5448,27380
1836,853639147608842240,2017-04-16 16:00:07+00:00,13,10,,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,german shepherd,0.509879,True,9466,33221
1848,853299958564483072,2017-04-15 17:32:18+00:00,13,10,Rumpole,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,grille,0.65228,False,3369,14867
1860,852912242202992640,2017-04-14 15:51:39+00:00,12,10,Benny,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,great dane,0.7837649999999999,True,1710,8643
1872,852672615818899456,2017-04-13 23:59:28+00:00,12,10,Aspen,,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden retriever,0.7112350000000001,True,2052,14339
1884,852553447878664193,2017-04-13 16:05:56+00:00,13,10,Jarod,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound,0.186498,True,3293,15642
1896,852311364735569921,2017-04-13 00:03:59+00:00,13,10,Wiggles,,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,barbell,0.971581,False,9459,31876
1908,852226086759018497,2017-04-12 18:25:07+00:00,14,10,General,,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,prison,0.352793,False,6518,19255
1920,852189679701164033,2017-04-12 16:00:27+00:00,12,10,Sailor,,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,barrow,0.42315,False,1511,11037
1932,851591660324737024,2017-04-11 00:24:08+00:00,11,10,,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,cardigan,0.394507,True,3305,15681
1944,851464819735769094,2017-04-10 16:00:07+00:00,14,10,Iggy,,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,web site,0.919649,False,6737,23382
1956,851224888060895234,2017-04-10 00:06:42+00:00,13,10,Snoop,,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,car mirror,0.971512,False,5483,19972
1968,850753642995093505,2017-04-08 16:54:09+00:00,11,10,Kyle,,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,pug,0.996952,True,8668,29688
1980,850380195714523136,2017-04-07 16:10:12+00:00,13,10,Leo,,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,yorkshire terrier,0.249012,True,2487,12660
1992,850145622816686080,2017-04-07 00:38:06+00:00,11,10,Riley,,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,tennis ball,0.7147979999999999,False,3624,15775
2004,850019790995546112,2017-04-06 16:18:05+00:00,12,10,Boomer,,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,shetland sheepdog,0.759907,True,4656,19738
2010,850019790995546112,2017-04-06 16:18:05+00:00,12,10,Boomer,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,shetland sheepdog,0.759907,True,4656,19738
2016,849776966551130114,2017-04-06 00:13:11+00:00,12,10,,,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,chihuahua,0.292092,True,7258,29365
2028,849412302885593088,2017-04-05 00:04:08+00:00,12,10,Noosh,,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,0.907559,True,3014,15362
2040,849336543269576704,2017-04-04 19:03:06+00:00,11,10,,,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,patio,0.521788,False,1814,11060
2052,849051919805034497,2017-04-04 00:12:06+00:00,13,10,Kevin,,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,fountain,0.997509,False,8113,40976
2064,848690551926992896,2017-04-03 00:16:10+00:00,12,10,,,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,flat coated retriever,0.8236479999999999,True,4156,24404
2076,848324959059550208,2017-04-02 00:03:26+00:00,12,10,Odin,,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,malamute,0.5445760000000001,True,4444,23942
2088,848212111729840128,2017-04-01 16:35:01+00:00,6,10,Jerry,,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,bedlington terrier,0.333486,True,2901,15816
2100,847962785489326080,2017-04-01 00:04:17+00:00,10,10,Georgie,,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,sea lion,0.882654,False,4872,22833
2112,847842811428974592,2017-03-31 16:07:33+00:00,12,10,Rontu,,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,bernese mountain dog,0.951337,True,1270,5256
2124,847606175596138505,2017-03-31 00:27:14+00:00,12,10,Cannon,,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,cardigan,0.413688,True,3295,18234
2136,847251039262605312,2017-03-30 00:56:03+00:00,12,10,Furzey,,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,airedale,0.49538,True,4163,19918
2148,847157206088847362,2017-03-29 18:43:12+00:00,11,10,Daisy,,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,staffordshire bullterrier,0.21960900000000005,True,5633,19299
2160,847116187444137987,2017-03-29 16:00:12+00:00,11,10,,,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,white wolf,0.128935,False,3061,20859
2172,846874817362120707,2017-03-29 00:01:05+00:00,13,10,Tuck,,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,shetland sheepdog,0.450539,True,3774,19507
2184,846514051647705089,2017-03-28 00:07:32+00:00,13,10,Barney,doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden retriever,0.650003,True,11094,43306
2187,846514051647705089,2017-03-28 00:07:32+00:00,13,10,Barney,,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden retriever,0.650003,True,11094,43306
2196,846153765933735936,2017-03-27 00:15:53+00:00,13,10,Vixen,,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant schnauzer,0.346468,True,8685,30669
2208,846042936437604353,2017-03-26 16:55:29+00:00,12,10,Jarvis,,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden retriever,0.96111,True,2758,15541
2220,845812042753855489,2017-03-26 01:38:00+00:00,13,10,,,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,samoyed,0.979803,True,8365,28427
2232,845677943972139009,2017-03-25 16:45:08+00:00,12,10,,,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,0.8086810000000001,True,4633,24531
2244,845397057150107648,2017-03-24 22:08:59+00:00,13,10,Mimosa,doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,dandie dinmont,0.394404,True,1724,7422
2247,845397057150107648,2017-03-24 22:08:59+00:00,13,10,Mimosa,,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,dandie dinmont,0.394404,True,1724,7422
2256,845306882940190720,2017-03-24 16:10:40+00:00,12,10,Pickles,,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,irish water spaniel,0.567475,True,5184,22716
2262,845306882940190720,2017-03-24 16:10:40+00:00,12,10,Pickles,pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,irish water spaniel,0.567475,True,5184,22716
2268,844973813909606400,2017-03-23 18:07:10+00:00,12,10,Brady,,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,labrador retriever,0.742421,True,3059,14656
2280,844580511645339650,2017-03-22 16:04:20+00:00,11,10,Charlie,,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,washer,0.903064,False,3007,16048
2292,844223788422217728,2017-03-21 16:26:50+00:00,12,10,Margo,,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,labrador retriever,0.71951,True,2111,13329
2304,843856843873095681,2017-03-20 16:08:44+00:00,12,10,Sadie,,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,labrador retriever,0.92254,True,4466,20932
2316,843604394117681152,2017-03-19 23:25:35+00:00,11,10,Hank,,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,labrador retriever,0.430583,True,2647,16477
2328,843235543001513987,2017-03-18 22:59:54+00:00,13,10,Tycho,,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,pembroke,0.958452,True,5813,20985
2340,842846295480000512,2017-03-17 21:13:10+00:00,13,10,Charlie,,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,labrador retriever,0.461076,True,3513,14932
2352,842765311967449089,2017-03-17 15:51:22+00:00,12,10,Indie,,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,tub,0.665238,False,1227,6564
2364,842535590457499648,2017-03-17 00:38:32+00:00,13,10,Winnie,,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,pembroke,0.685084,True,3400,17706
2376,842163532590374912,2017-03-16 00:00:07+00:00,12,10,George,,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,french bulldog,0.891227,True,5595,23875
2388,842115215311396866,2017-03-15 20:48:07+00:00,12,10,Bentley,,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,0.293493,True,2924,13647
2400,841680585030541313,2017-03-14 16:01:03+00:00,12,10,Penny,,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,chihuahua,0.547401,True,7581,25191
2412,841439858740625411,2017-03-14 00:04:30+00:00,14,10,,,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,military uniform,0.853684,False,3559,12350
2424,841314665196081154,2017-03-13 15:47:01+00:00,13,10,Max,,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,afghan hound,0.903712,True,4504,15512
2436,841077006473256960,2017-03-13 00:02:39+00:00,12,10,Dawn,,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,brittany spaniel,0.962985,True,5143,22351
2448,840696689258311684,2017-03-11 22:51:24+00:00,10,10,,,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,web site,0.8417680000000001,False,945,12018
2460,840632337062862849,2017-03-11 18:35:42+00:00,12,10,Maddie,,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden retriever,0.711148,True,1711,8805
2472,840370681858686976,2017-03-11 01:15:58+00:00,13,10,,,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,teapot,0.981819,False,4426,16092
2484,840268004936019968,2017-03-10 18:27:58+00:00,12,10,Monty,,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,chesapeake bay retriever,0.8639870000000001,True,5559,18848
2496,839990271299457024,2017-03-10 00:04:21+00:00,13,10,Sojourner,,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,staffordshire bullterrier,0.604938,True,2207,13162
2508,839549326359670784,2017-03-08 18:52:12+00:00,12,10,Winston,,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,swing,0.393527,False,7531,26905
2520,839239871831150596,2017-03-07 22:22:32+00:00,13,10,Odie,,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,leonberg,0.927021,True,6351,26571
2532,838921590096166913,2017-03-07 01:17:48+00:00,13,10,Arlo,,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,border terrier,0.664538,True,1992,10911
2544,838561493054533637,2017-03-06 01:26:54+00:00,13,10,Walter,,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,0.216562,True,1294,10757
2556,838476387338051585,2017-03-05 19:48:43+00:00,13,10,Stanley,,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,great pyrenees,0.997692,True,4641,22039
2568,838083903487373313,2017-03-04 17:49:08+00:00,13,10,Daisy,,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,0.800975,True,3038,17303
2580,837820167694528512,2017-03-04 00:21:08+00:00,12,10,,,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden retriever,0.887625,True,7657,33430
2586,837820167694528512,2017-03-04 00:21:08+00:00,12,10,,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden retriever,0.887625,True,7657,33430
2592,837482249356513284,2017-03-03 01:58:22+00:00,13,10,Waffles,,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,birdhouse,0.541196,False,434,3792
2604,837471256429613056,2017-03-03 01:14:41+00:00,12,10,Vincent,,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,norwegian elkhound,0.976255,True,2211,12565
2616,837110210464448512,2017-03-02 01:20:01+00:00,13,10,Clark,,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,siberian husky,0.767696,True,2309,15747
2622,837110210464448512,2017-03-02 01:20:01+00:00,13,10,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,siberian husky,0.767696,True,2309,15747
2628,836989968035819520,2017-03-01 17:22:13+00:00,12,10,Mookie,,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,shopping cart,0.572422,False,2249,12527
2640,836753516572119041,2017-03-01 01:42:39+00:00,12,10,Meera,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,mortarboard,0.936882,False,4538,19022
2643,836753516572119041,2017-03-01 01:42:39+00:00,12,10,Meera,,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,mortarboard,0.936882,False,4538,19022
2652,836677758902222849,2017-02-28 20:41:37+00:00,11,10,Oliver,,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,leopard,0.7974100000000001,False,2178,12417
2664,836380477523124226,2017-02-28 01:00:19+00:00,12,10,Ava,,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,wooden spoon,0.08248860000000001,False,2920,14523
2670,836380477523124226,2017-02-28 01:00:19+00:00,12,10,Ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,wooden spoon,0.08248860000000001,False,2920,14523
2676,836260088725786625,2017-02-27 17:01:56+00:00,13,10,Lucy,,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,0.564688,True,4209,20960
2688,836001077879255040,2017-02-26 23:52:43+00:00,13,10,,,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,samoyed,0.963558,True,4162,18754
2700,835574547218894849,2017-02-25 19:37:50+00:00,11,10,Eli,,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,staffordshire bullterrier,0.6106550000000001,True,3539,17500
2712,835297930240217089,2017-02-25 01:18:40+00:00,12,10,Ash,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,rottweiler,0.341276,True,2932,16214
2724,835264098648616962,2017-02-24 23:04:14+00:00,12,10,Lola,,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,hyena,0.736871,False,1654,7600
2736,835172783151792128,2017-02-24 17:01:22+00:00,12,10,,,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,border collie,0.663138,True,5637,25740
2748,835152434251116546,2017-02-24 15:40:31+00:00,0,10,,,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,swing,0.967066,False,2934,22005
2760,834931633769889797,2017-02-24 01:03:08+00:00,12,10,Tucker,,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,ice bear,0.330573,False,1595,10616
2772,834786237630337024,2017-02-23 15:25:23+00:00,13,10,Tobi,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,border terrier,0.156276,True,5392,21087
2784,834574053763584002,2017-02-23 01:22:14+00:00,13,10,,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,toilet tissue,0.262936,False,2467,13430
2787,834574053763584002,2017-02-23 01:22:14+00:00,13,10,,,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,toilet tissue,0.262936,False,2467,13430
2796,834458053273591808,2017-02-22 17:41:18+00:00,12,10,Chester,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,rhodesian ridgeback,0.468619,True,1640,9481
2808,834209720923721728,2017-02-22 01:14:30+00:00,12,10,Wilson,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden retriever,0.754799,True,4638,20232
2820,834167344700198914,2017-02-21 22:26:07+00:00,11,10,Sunshine,,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,ox,0.991682,False,3586,15582
2832,834086379323871233,2017-02-21 17:04:24+00:00,12,10,Lipton,,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,bath towel,0.736759,False,2161,12854
2844,833863086058651648,2017-02-21 02:17:06+00:00,12,10,Bentley,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,True,2357,13231
2856,833826103416520705,2017-02-20 23:50:09+00:00,13,10,Charlie,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,chihuahua,0.438054,True,3698,17821
2868,833722901757046785,2017-02-20 17:00:04+00:00,13,10,Bronte,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,west highland white terrier,0.918144,True,3160,20531
2880,833479644947025920,2017-02-20 00:53:27+00:00,13,10,Poppy,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden retriever,0.727039,True,2006,14646
2892,833124694597443584,2017-02-19 01:23:00+00:00,12,10,Gidget,,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,cardigan,0.7105229999999999,True,4751,19907
2898,833124694597443584,2017-02-19 01:23:00+00:00,12,10,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,cardigan,0.7105229999999999,True,4751,19907
2904,832998151111966721,2017-02-18 17:00:10+00:00,13,10,Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,True,2153,13053
2907,832998151111966721,2017-02-18 17:00:10+00:00,13,10,Rhino,,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,True,2153,13053
2916,832757312314028032,2017-02-18 01:03:09+00:00,13,10,Willow,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,cardigan,0.160888,True,3544,16631
2928,832636094638288896,2017-02-17 17:01:29+00:00,12,10,Orion,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo dog,0.5250319999999999,True,2730,15630
2940,832397543355072512,2017-02-17 01:13:34+00:00,12,10,Eevee,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,pekinese,0.988916,True,2165,11792
2952,832369877331693569,2017-02-16 23:23:38+00:00,11,10,Charlie,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,True,3132,16937
2964,832273440279240704,2017-02-16 17:00:25+00:00,14,10,Smiley,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,0.134081,True,2288,11187
2967,832273440279240704,2017-02-16 17:00:25+00:00,14,10,Smiley,,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,0.134081,True,2288,11187
2976,832032802820481025,2017-02-16 01:04:13+00:00,12,10,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,True,4577,17610
2979,832032802820481025,2017-02-16 01:04:13+00:00,12,10,Miguel,,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,True,4577,17610
2988,831939777352105988,2017-02-15 18:54:34+00:00,12,10,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian,0.153862,True,6016,23656
2991,831939777352105988,2017-02-15 18:54:34+00:00,12,10,Emanuel,,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian,0.153862,True,6016,23656
3000,831911600680497154,2017-02-15 17:02:36+00:00,14,10,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,True,6368,27206
3012,831670449226514432,2017-02-15 01:04:21+00:00,13,10,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,pembroke,0.6248020000000001,True,1779,10289
3024,831650051525054464,2017-02-14 23:43:18+00:00,13,10,,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,eskimo dog,0.530416,True,1882,7022
